state_name,state_abbreviation,county_name,county_fips_code,studyyear,female_unemployed_rate,male_unemployed_rate,2022_med_household_inc,population,poverty_rate,1_breadwinner_hh,2_breadwinners_hh,avg_centrebased_care_price,avg_family_childcare_price
Missouri,MO,Caldwell County,29025,2020,2.7,3.7,59169,9052,15.5,790,802,155.94018808777432,121.19676767676766
Missouri,MO,Caldwell County,29025,2021,3.7,3.8,59210,8856,17.2,856,726,155.94018808777432,121.19676767676766
Missouri,MO,Caldwell County,29025,2022,3.5,5.9,58269,8876,16.1,783,806,155.94018808777432,121.19676767676766
Missouri,MO,Callaway County,29027,2018,2.6,4.0,65344,44840,11.6,3809,4003,155.94018808777432,121.19676767676766
Missouri,MO,Callaway County,29027,2019,3.1,3.4,66048,44889,10.6,3779,4258,155.94018808777432,121.19676767676766
Missouri,MO,Callaway County,29027,2020,6.3,5.1,68810,44944,9.7,3327,4414,155.94018808777432,121.19676767676766
Missouri,MO,Callaway County,29027,2021,5.8,4.9,69532,44449,10.0,3589,4343,155.94018808777432,121.19676767676766
Missouri,MO,Callaway County,29027,2022,6.4,4.2,70599,44517,9.5,3116,4430,155.94018808777432,121.19676767676766
Missouri,MO,Camden County,29029,2018,5.6,7.3,61463,45096,16.0,3103,3108,155.94018808777432,121.19676767676766
Missouri,MO,Camden County,29029,2019,3.7,5.7,62034,45466,14.8,2987,3407,155.94018808777432,121.19676767676766
Missouri,MO,Camden County,29029,2020,3.3,5.7,61548,45823,14.5,3168,3050,155.94018808777432,121.19676767676766
Missouri,MO,Camden County,29029,2021,3.8,6.3,60732,43053,13.3,2950,2967,155.94018808777432,121.19676767676766
Missouri,MO,Camden County,29029,2022,3.2,7.0,59834,43227,13.5,2735,3218,155.94018808777432,121.19676767676766
Missouri,MO,Cape Girardeau County,29031,2018,3.9,6.3,61041,78324,17.0,7007,7631,155.94018808777432,121.19676767676766
Missouri,MO,Cape Girardeau County,29031,2019,3.5,5.5,62329,78491,16.4,6740,7938,155.94018808777432,121.19676767676766
Missouri,MO,Cape Girardeau County,29031,2020,3.5,5.3,61842,78834,15.8,6340,8334,155.94018808777432,121.19676767676766
Missouri,MO,Cape Girardeau County,29031,2021,2.7,4.9,64585,81086,14.4,6274,9258,155.94018808777432,121.19676767676766
Missouri,MO,Cape Girardeau County,29031,2022,2.5,3.8,65070,81703,14.5,6347,9118,155.94018808777432,121.19676767676766
Missouri,MO,Carroll County,29033,2018,7.7,9.3,49736,8843,15.7,809,872,155.94018808777432,121.19676767676766
Missouri,MO,Carroll County,29033,2019,5.7,7.5,58963,8781,14.5,883,855,155.94018808777432,121.19676767676766
Missouri,MO,Carroll County,29033,2020,3.1,8.8,59126,8723,12.7,801,861,155.94018808777432,121.19676767676766
Missouri,MO,Carroll County,29033,2021,4.6,5.1,59914,8564,10.2,720,925,155.94018808777432,121.19676767676766
Missouri,MO,Carroll County,29033,2022,3.4,5.9,59101,8513,9.4,662,899,155.94018808777432,121.19676767676766
Missouri,MO,Carter County,29035,2018,8.7,5.6,46510,6197,17.2,571,713,47.11636363636364,121.19676767676766
Missouri,MO,Carter County,29035,2019,4.4,4.1,45855,6147,13.4,468,650,155.94018808777432,121.19676767676766
Missouri,MO,Carter County,29035,2020,3.5,4.0,48763,6085,18.5,456,631,155.94018808777432,121.19676767676766
Missouri,MO,Carter County,29035,2021,2.0,1.6,46192,5365,22.0,378,464,155.94018808777432,121.19676767676766
Missouri,MO,Carter County,29035,2022,0.0,2.0,45737,5299,20.6,399,391,155.94018808777432,121.19676767676766
Missouri,MO,Cass County,29037,2018,4.8,3.9,79838,102678,9.8,10174,11534,155.94018808777432,121.19676767676766
Missouri,MO,Cass County,29037,2019,3.5,4.0,80542,103597,9.0,10161,11221,155.94018808777432,121.19676767676766
Missouri,MO,Cass County,29037,2020,3.8,4.7,83400,104687,8.3,9933,11352,155.94018808777432,121.19676767676766
Missouri,MO,Cass County,29037,2021,4.2,5.1,83847,106966,7.7,10166,11834,155.94018808777432,121.19676767676766
Missouri,MO,Cass County,29037,2022,4.0,5.0,82473,108205,7.0,10018,12010,155.94018808777432,121.19676767676766
Missouri,MO,Cedar County,29039,2018,6.3,11.4,46506,13938,18.5,1708,1080,155.94018808777432,121.19676767676766
Missouri,MO,Cedar County,29039,2019,6.3,7.6,45663,14043,15.8,1960,1002,155.94018808777432,121.19676767676766
Missouri,MO,Cedar County,29039,2020,5.4,4.2,45319,14144,18.2,1723,1173,155.94018808777432,121.19676767676766
Missouri,MO,Cedar County,29039,2021,4.3,3.4,44920,14184,18.5,1701,1207,155.94018808777432,121.19676767676766
Missouri,MO,Cedar County,29039,2022,1.9,3.1,43589,14314,18.3,1478,1422,155.94018808777432,121.19676767676766
Missouri,MO,Chariton County,29041,2018,3.4,3.1,55451,7546,11.9,469,1032,155.94018808777432,121.19676767676766
Missouri,MO,Chariton County,29041,2019,3.6,3.3,54216,7483,14.0,479,984,155.94018808777432,121.19676767676766
Missouri,MO,Chariton County,29041,2020,3.5,2.6,59277,7449,13.2,460,984,155.94018808777432,121.19676767676766
Missouri,MO,Chariton County,29041,2021,4.7,4.7,61866,7432,13.2,546,907,155.94018808777432,121.19676767676766
Missouri,MO,Chariton County,29041,2022,4.7,4.0,61910,7417,13.3,576,859,155.94018808777432,121.19676767676766
Missouri,MO,Christian County,29043,2018,3.8,4.6,67282,84275,10.2,9346,9771,155.94018808777432,121.19676767676766
Missouri,MO,Christian County,29043,2019,3.2,3.6,70348,85658,10.0,9010,9799,155.94018808777432,121.19676767676766
Missouri,MO,Christian County,29043,2020,3.0,4.2,74108,87324,10.0,8830,10471,155.94018808777432,121.19676767676766
Missouri,MO,Christian County,29043,2021,2.6,3.4,75441,87824,9.3,8062,11296,155.94018808777432,121.19676767676766
Missouri,MO,Christian County,29043,2022,2.7,4.4,75787,89568,8.7,8421,11232,155.94018808777432,121.19676767676766
Missouri,MO,Clark County,29045,2018,2.8,4.3,56587,6800,13.3,606,633,155.94018808777432,95.17363636363639
Missouri,MO,Clark County,29045,2019,2.2,4.3,56734,6779,15.0,654,621,155.94018808777432,121.19676767676766
Missouri,MO,Clark County,29045,2020,2.1,3.7,52718,6783,12.5,616,759,155.94018808777432,121.19676767676766
Missouri,MO,Clark County,29045,2021,0.6,2.6,50102,6649,13.2,602,923,155.94018808777432,121.19676767676766
Missouri,MO,Clark County,29045,2022,1.9,5.7,53362,6693,10.9,650,906,155.94018808777432,121.19676767676766
Missouri,MO,Clay County,29047,2018,4.0,4.1,80673,239164,7.9,22106,28611,195.01727272727274,121.19676767676766
Missouri,MO,Clay County,29047,2019,3.9,4.0,81792,242516,8.2,22699,28678,237.5127272727273,121.19676767676766
Missouri,MO,Clay County,29047,2020,3.8,4.4,82854,246480,8.2,23682,27460,195.01727272727274,121.19676767676766
Missouri,MO,Clay County,29047,2021,3.9,4.5,82400,250134,8.2,24442,28264,155.94018808777432,121.19676767676766
Missouri,MO,Clay County,29047,2022,3.8,4.2,82264,253085,8.3,24187,28577,155.94018808777432,121.19676767676766
Missouri,MO,Clinton County,29049,2018,6.4,3.7,69042,20475,10.9,1735,2026,155.94018808777432,121.19676767676766
Missouri,MO,Clinton County,29049,2019,5.7,3.0,72733,20500,8.9,1817,2163,155.94018808777432,121.19676767676766
Missouri,MO,Clinton County,29049,2020,4.1,3.0,71545,20503,10.3,1496,2473,155.94018808777432,121.19676767676766
Missouri,MO,Clinton County,29049,2021,5.2,3.3,69625,21095,9.9,1428,2825,155.94018808777432,121.19676767676766
Missouri,MO,Clinton County,29049,2022,5.4,6.7,66494,21155,11.3,1383,2833,155.94018808777432,121.19676767676766
Missouri,MO,Cole County,29051,2018,3.8,4.3,67953,76740,10.8,5967,9317,155.94018808777432,121.19676767676766
Missouri,MO,Cole County,29051,2019,3.8,3.4,69677,76723,10.3,5724,9277,155.94018808777432,121.19676767676766
Missouri,MO,Cole County,29051,2020,4.2,3.5,70362,76630,9.5,5012,10219,155.94018808777432,121.19676767676766
Missouri,MO,Cole County,29051,2021,3.5,3.0,70539,77412,9.5,5468,9975,155.94018808777432,121.19676767676766
Missouri,MO,Cole County,29051,2022,2.8,3.4,70667,76890,9.4,5706,9649,155.94018808777432,121.19676767676766
Missouri,MO,Cooper County,29053,2018,3.3,6.1,57525,17622,11.9,1440,1731,155.94018808777432,121.19676767676766
Missouri,MO,Cooper County,29053,2019,3.2,5.2,61173,17660,12.1,1494,1688,155.94018808777432,121.19676767676766
Missouri,MO,Cooper County,29053,2020,5.2,6.1,60953,17522,12.6,1498,1755,155.94018808777432,121.19676767676766
Missouri,MO,Cooper County,29053,2021,5.3,5.2,60725,17397,13.0,1480,1721,155.94018808777432,121.19676767676766
Missouri,MO,Cooper County,29053,2022,6.2,3.7,62239,16893,13.0,1416,1672,155.94018808777432,121.19676767676766
Missouri,MO,Crawford County,29055,2018,13.8,6.6,44882,24280,19.5,2554,1900,155.94018808777432,121.19676767676766
Missouri,MO,Crawford County,29055,2019,12.7,6.8,51548,24154,18.5,2427,1984,155.94018808777432,121.19676767676766
Missouri,MO,Crawford County,29055,2020,8.4,7.1,51037,23984,17.8,2185,2262,155.94018808777432,121.19676767676766
Missouri,MO,Crawford County,29055,2021,7.1,8.2,50841,23204,16.5,2063,2193,155.94018808777432,121.19676767676766
Missouri,MO,Crawford County,29055,2022,7.2,6.7,52367,23023,14.7,1753,2235,155.94018808777432,121.19676767676766
Missouri,MO,Dade County,29057,2018,7.7,9.2,47175,7590,22.5,582,548,113.08636363636364,121.19676767676766
Missouri,MO,Dade County,29057,2019,9.9,9.8,46863,7578,21.5,603,592,155.94018808777432,121.19676767676766
Missouri,MO,Dade County,29057,2020,12.5,6.0,48435,7571,19.1,603,608,155.94018808777432,121.19676767676766
Missouri,MO,Dade County,29057,2021,11.9,5.7,47590,7584,17.5,509,735,155.94018808777432,121.19676767676766
Missouri,MO,Dade County,29057,2022,7.5,4.3,46806,7598,17.0,506,717,155.94018808777432,121.19676767676766
Missouri,MO,Dallas County,29059,2018,3.9,6.2,49030,16499,15.0,1949,1239,155.94018808777432,121.19676767676766
Missouri,MO,Dallas County,29059,2019,2.9,4.2,50509,16617,13.4,1781,1316,155.94018808777432,121.19676767676766
Missouri,MO,Dallas County,29059,2020,4.0,4.3,46465,16841,19.4,1875,1343,155.94018808777432,121.19676767676766
Missouri,MO,Dallas County,29059,2021,3.3,6.5,48993,16946,21.1,1892,1339,155.94018808777432,121.19676767676766
Missouri,MO,Dallas County,29059,2022,2.5,7.1,46547,17158,20.6,2000,1305,155.94018808777432,121.19676767676766
Missouri,MO,Daviess County,29061,2018,2.5,3.7,59448,8302,13.0,1073,747,155.94018808777432,121.19676767676766
Missouri,MO,Daviess County,29061,2019,2.4,2.9,59948,8295,14.5,1113,754,155.94018808777432,121.19676767676766
Missouri,MO,Daviess County,29061,2020,1.7,2.9,59964,8294,13.4,1064,806,155.94018808777432,121.19676767676766
Missouri,MO,Daviess County,29061,2021,1.6,2.6,60768,8427,12.4,1049,873,155.94018808777432,121.19676767676766
Missouri,MO,Daviess County,29061,2022,1.8,2.3,59706,8418,13.8,1019,752,155.94018808777432,121.19676767676766
Missouri,MO,DeKalb County,29063,2018,3.2,2.6,59000,12564,13.5,911,1005,41.97,121.19676767676766
Missouri,MO,DeKalb County,29063,2019,3.3,1.3,64865,12526,12.2,926,1038,155.94018808777432,121.19676767676766
Missouri,MO,DeKalb County,29063,2020,1.9,2.1,67198,11872,9.4,926,995,155.94018808777432,121.19676767676766
Missouri,MO,DeKalb County,29063,2021,1.5,2.5,64814,11639,10.3,862,1105,155.94018808777432,121.19676767676766
Missouri,MO,DeKalb County,29063,2022,1.9,4.0,67910,11838,10.3,843,1072,155.94018808777432,121.19676767676766
Missouri,MO,Dent County,29065,2018,4.6,7.9,47101,15504,21.0,1443,1498,155.94018808777432,121.19676767676766
Missouri,MO,Dent County,29065,2019,3.1,7.2,48836,15545,22.4,1479,1426,155.94018808777432,121.19676767676766
Missouri,MO,Dent County,29065,2020,2.2,7.7,49121,15518,18.0,1442,1454,155.94018808777432,121.19676767676766
Missouri,MO,Dent County,29065,2021,2.4,6.5,49813,14585,16.9,1495,1274,155.94018808777432,121.19676767676766
Missouri,MO,Dent County,29065,2022,2.3,7.1,51410,14509,16.8,1402,1409,155.94018808777432,121.19676767676766
Missouri,MO,Douglas County,29067,2018,2.0,9.2,40559,13374,21.4,1037,1349,155.94018808777432,121.19676767676766
Missouri,MO,Douglas County,29067,2019,2.3,8.6,43413,13306,20.4,1006,1475,155.94018808777432,121.19676767676766
Missouri,MO,Douglas County,29067,2020,2.9,5.2,50271,13335,15.1,1108,1619,155.94018808777432,121.19676767676766
Missouri,MO,Douglas County,29067,2021,5.7,8.7,49186,11808,21.3,1256,1091,155.94018808777432,121.19676767676766
Missouri,MO,Douglas County,29067,2022,6.0,6.9,47848,11803,19.6,1152,1124,155.94018808777432,121.19676767676766
Missouri,MO,Dunklin County,29069,2018,7.6,7.6,40339,30428,27.1,4001,2265,155.94018808777432,121.19676767676766
Missouri,MO,Dunklin County,29069,2019,6.7,7.0,42201,30027,25.7,3859,1959,155.94018808777432,121.19676767676766
Missouri,MO,Dunklin County,29069,2020,6.3,8.7,43723,29657,23.7,3433,2129,155.94018808777432,121.19676767676766
Missouri,MO,Dunklin County,29069,2021,6.2,7.7,45991,28592,22.1,3358,2127,155.94018808777432,121.19676767676766
Missouri,MO,Dunklin County,29069,2022,4.8,6.6,44868,28174,22.0,3190,2007,155.94018808777432,121.19676767676766
Missouri,MO,Franklin County,29071,2018,3.9,4.6,65268,102781,10.8,8357,11702,155.94018808777432,121.19676767676766
Missouri,MO,Franklin County,29071,2019,4.5,4.4,66368,103191,10.5,8296,11251,155.94018808777432,121.19676767676766
Missouri,MO,Franklin County,29071,2020,4.1,4.6,69148,103629,9.6,8331,11226,155.94018808777432,121.19676767676766
Missouri,MO,Franklin County,29071,2021,4.3,4.7,71137,104331,9.3,8418,11154,155.94018808777432,121.19676767676766
Missouri,MO,Franklin County,29071,2022,4.4,4.8,70111,104858,8.1,8268,11087,155.94018808777432,121.19676767676766
Missouri,MO,Gasconade County,29073,2018,1.8,3.0,63058,14746,9.8,971,1588,102.95999999999998,121.19676767676766
Missouri,MO,Gasconade County,29073,2019,2.5,2.9,63667,14711,9.0,996,1476,155.94018808777432,121.19676767676766
Missouri,MO,Gasconade County,29073,2020,2.4,1.5,64837,14673,9.5,891,1453,155.94018808777432,121.19676767676766
Missouri,MO,Gasconade County,29073,2021,3.3,1.8,64262,14803,10.2,946,1496,155.94018808777432,121.19676767676766
Missouri,MO,Gasconade County,29073,2022,2.8,1.5,62638,14801,11.9,1170,1212,155.94018808777432,121.19676767676766
Missouri,MO,Gentry County,29075,2018,2.6,4.5,50373,6665,17.4,668,759,59.608181818181826,121.19676767676766
Missouri,MO,Gentry County,29075,2019,3.4,4.2,55436,6616,14.8,685,780,155.94018808777432,121.19676767676766
Missouri,MO,Gentry County,29075,2020,2.1,3.4,53790,6576,14.5,683,788,155.94018808777432,121.19676767676766
Missouri,MO,Gentry County,29075,2021,2.7,4.7,52043,6231,15.2,539,775,155.94018808777432,121.19676767676766
Missouri,MO,Gentry County,29075,2022,3.8,2.1,53799,6219,15.2,464,834,155.94018808777432,121.19676767676766
Missouri,MO,Greene County,29077,2018,4.0,4.8,52873,288429,17.9,26807,24387,136.39272727272729,121.19676767676766
Missouri,MO,Greene County,29077,2019,3.7,4.0,53460,289756,16.4,26802,24027,159.7718181818182,121.19676767676766
Missouri,MO,Greene County,29077,2020,4.0,4.1,54111,291574,15.3,26461,24790,136.39272727272729,121.19676767676766
Missouri,MO,Greene County,29077,2021,4.0,4.1,55243,296875,14.9,27672,25359,155.94018808777432,121.19676767676766
Missouri,MO,Greene County,29077,2022,3.7,4.1,54968,299188,14.6,27872,25173,155.94018808777432,121.19676767676766
Missouri,MO,Grundy County,29079,2018,3.1,3.9,50237,10039,16.3,1081,928,155.94018808777432,121.19676767676766
Missouri,MO,Grundy County,29079,2019,3.0,3.5,52889,9992,17.3,1065,938,155.94018808777432,121.19676767676766
Missouri,MO,Grundy County,29079,2020,4.4,5.0,53918,9885,16.7,985,1131,155.94018808777432,121.19676767676766
Missouri,MO,Grundy County,29079,2021,2.4,5.6,54087,9901,16.1,986,1121,155.94018808777432,121.19676767676766
Missouri,MO,Grundy County,29079,2022,2.0,6.0,51045,9878,16.5,1077,1106,155.94018808777432,121.19676767676766
Missouri,MO,Harrison County,29081,2018,4.4,4.6,47398,8554,18.6,1019,809,155.94018808777432,121.19676767676766
Missouri,MO,Harrison County,29081,2019,2.9,5.0,49784,8491,16.5,1123,722,155.94018808777432,121.19676767676766
Missouri,MO,Harrison County,29081,2020,2.2,4.3,46707,8427,19.1,949,817,155.94018808777432,121.19676767676766
Missouri,MO,Harrison County,29081,2021,1.1,4.2,49391,8229,16.6,881,868,155.94018808777432,121.19676767676766
Missouri,MO,Harrison County,29081,2022,0.4,4.0,51809,8190,16.5,669,823,155.94018808777432,121.19676767676766
Missouri,MO,Henry County,29083,2018,5.1,7.6,51815,21765,21.5,1797,1937,155.94018808777432,121.19676767676766
Missouri,MO,Henry County,29083,2019,6.1,6.0,53122,21735,21.1,1701,2030,155.94018808777432,121.19676767676766
Missouri,MO,Henry County,29083,2020,5.7,5.3,54625,21854,17.6,1826,1973,155.94018808777432,121.19676767676766
Missouri,MO,Henry County,29083,2021,8.4,3.3,54153,21884,15.1,1770,1803,155.94018808777432,121.19676767676766
Missouri,MO,Henry County,29083,2022,9.1,4.6,54903,22064,15.0,1863,1806,155.94018808777432,121.19676767676766
Missouri,MO,Hickory County,29085,2018,6.0,7.0,42704,9368,17.4,850,563,155.94018808777432,121.19676767676766
Missouri,MO,Hickory County,29085,2019,8.1,5.0,39651,9404,17.3,945,508,155.94018808777432,121.19676767676766
Missouri,MO,Hickory County,29085,2020,10.1,8.3,38343,9452,13.8,670,619,155.94018808777432,121.19676767676766
Missouri,MO,Hickory County,29085,2021,8.1,7.6,35024,8429,15.4,657,592,155.94018808777432,121.19676767676766
Missouri,MO,Hickory County,29085,2022,9.0,8.7,33302,8452,17.6,604,490,155.94018808777432,121.19676767676766
Missouri,MO,Holt County,29087,2018,4.9,3.2,53820,4456,12.9,394,377,155.94018808777432,121.19676767676766
Missouri,MO,Holt County,29087,2019,3.3,3.2,57448,4432,10.1,448,331,155.94018808777432,121.19676767676766
Missouri,MO,Holt County,29087,2020,2.5,2.8,53408,4374,9.9,395,349,155.94018808777432,121.19676767676766
Missouri,MO,Holt County,29087,2021,1.9,4.7,57225,4295,10.6,400,319,155.94018808777432,121.19676767676766
Missouri,MO,Holt County,29087,2022,3.3,4.4,55153,4274,9.4,397,294,155.94018808777432,121.19676767676766
Missouri,MO,Howard County,29089,2018,3.1,5.1,59439,10113,15.0,892,1071,155.94018808777432,121.19676767676766
Missouri,MO,Howard County,29089,2019,4.0,4.8,61132,10058,14.1,874,1044,155.94018808777432,121.19676767676766
Missouri,MO,Howard County,29089,2020,2.5,3.3,63250,10022,11.7,823,1085,155.94018808777432,121.19676767676766
Missouri,MO,Howard County,29089,2021,5.0,3.7,63870,10147,9.8,779,1198,155.94018808777432,121.19676767676766
Missouri,MO,Howard County,29089,2022,4.7,4.3,59023,10142,12.8,902,1046,155.94018808777432,121.19676767676766
Missouri,MO,Howell County,29091,2018,3.4,5.6,42649,40102,22.2,4378,3634,155.94018808777432,121.19676767676766
Missouri,MO,Howell County,29091,2019,3.1,5.1,44494,40104,22.3,3972,3879,155.94018808777432,121.19676767676766
Missouri,MO,Howell County,29091,2020,3.2,5.6,45404,40130,23.8,3577,4250,155.94018808777432,121.19676767676766
Missouri,MO,Howell County,29091,2021,4.2,6.1,47088,39753,23.5,3867,3817,155.94018808777432,121.19676767676766
Missouri,MO,Howell County,29091,2022,4.6,6.3,46401,39960,23.0,3798,3871,155.94018808777432,121.19676767676766
Missouri,MO,Iron County,29093,2018,6.0,8.3,43882,10221,20.9,995,673,155.94018808777432,121.19676767676766
Missouri,MO,Iron County,29093,2019,4.6,8.0,43425,10164,22.3,895,794,155.94018808777432,121.19676767676766
Missouri,MO,Iron County,29093,2020,4.9,5.8,46094,10150,22.1,891,748,155.94018808777432,121.19676767676766
Missouri,MO,Iron County,29093,2021,3.3,3.3,48742,9606,21.7,734,757,155.94018808777432,121.19676767676766
Missouri,MO,Iron County,29093,2022,3.6,3.0,53401,9538,19.5,695,709,155.94018808777432,121.19676767676766
Missouri,MO,Jackson County,29095,2018,5.1,5.0,62310,692003,15.2,81725,60755,172.78909090909093,121.42000000000002
Missouri,MO,Jackson County,29095,2019,4.5,4.4,63955,696216,14.7,80173,63064,203.3272727272727,137.23636363636365
Missouri,MO,Jackson County,29095,2020,5.0,4.9,65504,700733,13.6,81510,62798,172.78909090909093,131.02363636363637
Missouri,MO,Jackson County,29095,2021,5.0,5.1,66272,713229,13.4,83037,65387,155.94018808777432,121.19676767676766
